2933,Thüga SmartService,Hof,2020-10-30T23:55:02.049506Z,207.04427098891676,37.183,91585861.90270536,15065376.54984937,,84.118.123.46
35707,Omikrongaming,Scheden,2020-10-31T00:55:02.576834Z,23.429689866029037,32.208,184986296.1450112,15294911.294707786,,84.118.123.46
26485,GameAddicted,Lauterbach,2020-10-31T01:55:01.607021Z,78.37528755913952,29.981,210715034.57895118,15114440.911393085,,84.118.123.46
26485,GameAddicted,Lauterbach,2020-10-31T02:55:02.026435Z,78.37528755913952,28.055,199267602.1130155,14940659.42501421,,84.118.123.46
35707,Omikrongaming,Scheden,2020-10-31T03:55:01.832934Z,23.429689866029037,29.562,169804943.76283944,15303458.03784538,,84.118.123.46
6518,Thueringer Netkom GmbH,Weimar,2020-10-31T04:55:02.001415Z,136.09070986991586,31.913,171138797.40732738,15206533.243135381,,84.118.123.46
4578,SWW Wunsiedel GmbH,Wunsiedel,2020-10-31T05:55:02.101309Z,233.09611964212692,31.24,108543853.98020835,14880121.96973565,,84.118.123.46
35707,Omikrongaming,Scheden,2020-10-31T06:55:01.606396Z,23.429689866029037,29.995,187050025.84929612,14794097.620860042,,84.118.123.46
4578,SWW Wunsiedel GmbH,Wunsiedel,2020-10-31T07:55:01.798975Z,233.09611964212692,31.77,123192623.54288179,15289590.008101258,,84.118.123.46
35707,Omikrongaming,Scheden,2020-10-31T08:55:02.224151Z,23.429689866029037,30.764,191305028.64884296,15301862.107275043,,84.118.123.46
35707,Omikrongaming,Scheden,2020-10-31T09:55:01.820698Z,23.429689866029037,30.469,175115347.16930622,15241106.381304186,,84.118.123.46
35707,Omikrongaming,Scheden,2020-10-31T10:55:01.950088Z,23.429689866029037,30.376,177849870.34459957,15205710.831497045,,84.118.123.46
4578,SWW Wunsiedel GmbH,Wunsiedel,2020-10-31T11:55:01.990885Z,233.09611964212692,32.598,188573431.47471052,15070896.383302182,,84.118.123.46
26485,GameAddicted,Lauterbach,2020-10-31T12:55:01.862231Z,78.37528755913952,29.953,156954974.4598253,14925392.316648442,,84.118.123.46
36896,AlphaCron,Apfelstädt,2020-10-31T13:55:01.897231Z,111.62275127683957,31.199,165501858.15239486,15296430.79157246,,84.118.123.46
35707,Omikrongaming,Scheden,2020-10-31T14:55:02.152958Z,23.429689866029037,32.208,184272091.16805673,14923252.841919517,,84.118.123.46
4578,SWW Wunsiedel GmbH,Wunsiedel,2020-10-31T15:55:01.538593Z,233.09611964212692,28.733,124384844.4757228,15178896.02898082,,84.118.123.46
35707,Omikrongaming,Scheden,2020-10-31T16:55:02.408555Z,23.429689866029037,33.577,155813835.5254551,14867148.036779726,,84.118.123.46
26485,GameAddicted,Lauterbach,2020-10-31T17:55:01.717635Z,78.37528755913952,31.389,112201105.58035712,15224690.938948922,,84.118.123.46
4578,SWW Wunsiedel GmbH,Wunsiedel,2020-10-31T18:55:01.838807Z,233.09611964212692,30.281,175973117.55911028,14748055.672223082,,84.118.123.46
35707,Omikrongaming,Scheden,2020-10-31T19:55:02.009899Z,23.429689866029037,31.275,174750684.22425902,15218138.199830528,,84.118.123.46
35707,Omikrongaming,Scheden,2020-10-31T20:55:02.241545Z,23.429689866029037,32.869,150469098.83834136,15123265.625749113,,84.118.123.46
26485,GameAddicted,Lauterbach,2020-10-31T21:55:02.352400Z,78.37528755913952,30.676,167327315.07540447,15241389.881125305,,84.118.123.46
35707,Omikrongaming,Scheden,2020-10-31T22:55:02.477012Z,23.429689866029037,29.173,162632478.41631615,15169339.589491954,,84.118.123.46
