26485,GameAddicted,Lauterbach,2021-01-18T23:55:02.319667Z,78.37528755913952,32.595,195388632.02405626,15090621.264365198,,84.118.123.46
26485,GameAddicted,Lauterbach,2021-01-19T00:55:01.503990Z,78.37528755913952,34.102,198546446.4504791,15018274.117193742,,84.118.123.46
35707,Omikrongaming,Scheden,2021-01-19T01:55:02.213049Z,23.429689866029037,33.307,180053130.93951613,15281352.169496194,,84.118.123.46
38832,[AC] Gaming Community,Springe,2021-01-19T02:55:01.786715Z,97.20241880172408,36.591,163879951.70734268,15023227.345864637,,84.118.123.46
35707,Omikrongaming,Scheden,2021-01-19T03:55:01.774904Z,23.429689866029037,41.491,192528910.34071615,15210835.065675711,,84.118.123.46
35707,Omikrongaming,Scheden,2021-01-19T04:55:01.457106Z,23.429689866029037,34.454,159774823.56356183,14996658.94188816,,84.118.123.46
31120,RETN,Frankfurt,2021-01-19T05:55:01.843034Z,146.84697291693132,27.611,195217418.02228168,15275510.26627895,,84.118.123.46
10708,"PilsFree, z.s",Plzen,2021-01-19T06:55:01.839018Z,329.1261601031578,44.147,140486509.7891502,15046374.829316637,,84.118.123.46
26485,GameAddicted,Lauterbach,2021-01-19T07:55:01.464294Z,78.37528755913952,35.449,178977440.5157391,15289859.057865484,,84.118.123.46
26485,GameAddicted,Lauterbach,2021-01-19T08:55:01.960384Z,78.37528755913952,34.295,180026471.83807987,15039818.382466836,,84.118.123.46
38832,[AC] Gaming Community,Springe,2021-01-19T09:55:02.167613Z,97.20241880172408,37.316,130202407.85658008,14327082.56199707,,84.118.123.46
36896,AlphaCron,Apfelstädt,2021-01-19T10:55:01.600123Z,111.62275127683957,37.101,165067726.1534584,15125525.540198872,,84.118.123.46
35707,Omikrongaming,Scheden,2021-01-19T11:55:02.341244Z,23.429689866029037,42.135,161870986.09905276,15029527.615907023,,84.118.123.46
38832,[AC] Gaming Community,Springe,2021-01-19T12:55:01.551657Z,97.20241880172408,38.708,101998203.08228447,14699500.860639045,,84.118.123.46
26485,GameAddicted,Lauterbach,2021-01-19T13:55:02.072483Z,78.37528755913952,37.848,182870187.2648459,15181815.353031553,,84.118.123.46
35707,Omikrongaming,Scheden,2021-01-19T14:55:01.461903Z,23.429689866029037,38.672,166983137.0073459,15203834.297842138,,84.118.123.46
37676,AlohaNetwork,Salzgitter,2021-01-19T15:55:01.761737Z,109.93541859461833,35.42,156584613.96456584,14912603.05504441,,84.118.123.46
36896,AlphaCron,Apfelstädt,2021-01-19T16:55:02.257530Z,111.62275127683957,38.199,145162419.76858494,15163559.554768322,,84.118.123.46
38832,[AC] Gaming Community,Springe,2021-01-19T17:55:01.658381Z,97.20241880172408,40.773,125716443.08602233,14917942.943799898,,84.118.123.46
37780,Hunterz-IT_DE,Falkenstein,2021-01-19T18:55:01.987672Z,225.8679685329766,31.196,39128485.528671704,15078065.396935958,,84.118.123.46
21504,KNT Internet,Riethnordhausen,2021-01-19T19:55:01.528047Z,111.69329095190157,39.341,130130134.06677261,13549938.4062578,,84.118.123.46
37780,Hunterz-IT_DE,Falkenstein,2021-01-19T20:55:02.276557Z,225.8679685329766,31.569,124615794.97513518,15103356.86269554,,84.118.123.46
36896,AlphaCron,Apfelstädt,2021-01-19T21:55:01.682447Z,111.62275127683957,35.999,150961175.47779912,15005386.304964978,,84.118.123.46
35707,Omikrongaming,Scheden,2021-01-19T22:55:02.259834Z,23.429689866029037,36.119,207405527.04226637,15100399.005398242,,84.118.123.46
