6518,Thueringer Netkom GmbH,Weimar,2020-09-29T22:55:01.841373Z,133.18567309851747,31.068,85915901.6727531,15100066.98365772,,84.118.123.46
35707,Omikrongaming,Scheden,2020-09-29T23:55:02.144998Z,26.063616541937424,29.977,85230688.24101113,15025547.936683986,,84.118.123.46
35707,Omikrongaming,Scheden,2020-09-30T00:55:02.470085Z,26.063616541937424,31.985,88089710.14497522,14997183.126934553,,84.118.123.46
35707,Omikrongaming,Scheden,2020-09-30T01:55:01.970180Z,26.063616541937424,31.331,87652460.6154444,15044974.580582153,,84.118.123.46
35707,Omikrongaming,Scheden,2020-09-30T02:55:02.554273Z,26.063616541937424,34.3,86707071.40501484,15115533.934407799,,84.118.123.46
3313,suec//dacor GmbH,Coburg,2020-09-30T03:55:01.935377Z,154.78055598547286,30.822,87436642.5777363,14955215.937820205,,84.118.123.46
29544,ORANGE FRANCE,Lille,2020-09-30T04:55:02.062904Z,454.95675604847895,36.017,62936065.760312326,15232270.156833246,,84.118.123.46
3313,suec//dacor GmbH,Coburg,2020-09-30T05:55:02.550011Z,154.78055598547286,29.739,88354081.26817118,14902442.271425579,,84.118.123.46
6518,Thueringer Netkom GmbH,Weimar,2020-09-30T06:55:01.925002Z,133.18567309851747,31.595,84786520.52357179,15032000.792485587,,84.118.123.46
26485,GameAddicted,Lauterbach,2020-09-30T07:55:01.972760Z,72.77748126118014,31.403,86902117.51002057,14617846.96980097,,84.118.123.46
26485,GameAddicted,Lauterbach,2020-09-30T08:55:02.220343Z,72.77748126118014,34.396,89606658.53976421,15231888.466462366,,84.118.123.46
35707,Omikrongaming,Scheden,2020-09-30T09:55:02.450486Z,26.063616541937424,31.412,81832149.77037938,15215932.4084973,,84.118.123.46
26485,GameAddicted,Lauterbach,2020-09-30T10:55:01.695321Z,72.77748126118014,31.919,90303900.74548523,14928786.11408631,,84.118.123.46
35707,Omikrongaming,Scheden,2020-09-30T11:55:01.957909Z,26.063616541937424,31.397,81341830.03958628,14659734.016220598,,84.118.123.46
26485,GameAddicted,Lauterbach,2020-09-30T12:55:02.349074Z,72.77748126118014,31.307,89521324.21050361,14809857.837580096,,84.118.123.46
35707,Omikrongaming,Scheden,2020-09-30T13:55:02.433520Z,26.063616541937424,34.439,82129896.02933833,14045122.387432704,,84.118.123.46
26485,GameAddicted,Lauterbach,2020-09-30T14:55:01.743237Z,72.77748126118014,29.545,85695607.76431675,14800901.637365349,,84.118.123.46
35707,Omikrongaming,Scheden,2020-09-30T16:55:02.013039Z,26.063616541937424,33.269,81081071.96746403,15236929.829771178,,84.118.123.46
35707,Omikrongaming,Scheden,2020-09-30T17:55:02.192048Z,26.063616541937424,31.123,84790007.33831902,15108059.190721815,,84.118.123.46
35707,Omikrongaming,Scheden,2020-09-30T18:55:02.428999Z,26.063616541937424,36.531,80966894.35134915,15114228.638205864,,84.118.123.46
6518,Thueringer Netkom GmbH,Weimar,2020-09-30T19:55:01.693657Z,133.18567309851747,32.965,82376122.59536672,15281506.264314903,,84.118.123.46
35707,Omikrongaming,Scheden,2020-09-30T20:55:01.814971Z,26.063616541937424,33.68,78758471.1455726,14959549.273531357,,84.118.123.46
8198,WebseitenDesigner.com,Magdeburg,2020-09-30T21:55:02.228415Z,175.21874995607305,30.557,81384789.08634894,14955797.609569144,,84.118.123.46
