17301,AmigoNet s.r.o.,Ústí nad Labem,2021-01-19T23:55:01.795311Z,330.8007435390132,37.904,141585422.41512728,14575864.353826532,,84.118.123.46
36896,AlphaCron,Apfelstädt,2021-01-20T00:55:01.850361Z,111.62275127683957,35.678,164388614.65634075,15283082.78594679,,84.118.123.46
38832,[AC] Gaming Community,Springe,2021-01-20T01:55:02.037107Z,97.20241880172408,36.358,136067573.9809144,14869881.140824638,,84.118.123.46
38832,[AC] Gaming Community,Springe,2021-01-20T02:55:01.917878Z,97.20241880172408,34.381,161636024.10845882,15029427.974780524,,84.118.123.46
26485,GameAddicted,Lauterbach,2021-01-20T03:55:01.596467Z,78.37528755913952,33.14,167781053.45798782,14968248.346925497,,84.118.123.46
38832,[AC] Gaming Community,Springe,2021-01-20T04:55:01.976503Z,97.20241880172408,34.04,157454379.7279553,14958809.681598727,,84.118.123.46
17301,AmigoNet s.r.o.,Ústí nad Labem,2021-01-20T05:55:02.092838Z,330.8007435390132,42.206,147667794.11191812,14701940.483175408,,84.118.123.46
36896,AlphaCron,Apfelstädt,2021-01-20T06:55:01.948208Z,111.62275127683957,37.275,146666576.72162077,15139212.858314527,,84.118.123.46
35707,Omikrongaming,Scheden,2021-01-20T07:55:01.601555Z,23.429689866029037,38.021,171895630.11602598,15273701.095628263,,84.118.123.46
36948,JStorfingerDE,Leipzig,2021-01-20T08:55:02.213343Z,203.08599218279457,44.751,135839904.14162874,14193248.239866437,,84.118.123.46
38832,[AC] Gaming Community,Springe,2021-01-20T09:55:02.068111Z,97.20241880172408,38.278,138851345.35550117,14963762.712306969,,84.118.123.46
37676,AlohaNetwork,Salzgitter,2021-01-20T10:55:02.366477Z,109.93541859461833,39.48,95943228.55795193,15174866.302511156,,84.118.123.46
35707,Omikrongaming,Scheden,2021-01-20T11:55:01.634825Z,23.429689866029037,38.456,129292483.50160454,14354532.696000388,,84.118.123.46
9828,TETA s.r.o.,Usti nad Labem,2021-01-20T12:55:02.327081Z,330.8007435390132,48.578,90892144.99872053,13432465.383846203,,84.118.123.46
21504,KNT Internet,Riethnordhausen,2021-01-20T13:55:02.590976Z,111.69329095190157,89.944,63362990.36516884,13651841.848709686,,84.118.123.46
35707,Omikrongaming,Scheden,2021-01-20T14:55:01.903155Z,23.429689866029037,40.468,132920944.8832227,15305050.247106455,,84.118.123.46
21504,KNT Internet,Riethnordhausen,2021-01-20T15:55:01.539427Z,111.69329095190157,41.099,161863829.5891755,15167561.54603439,,84.118.123.46
37676,AlohaNetwork,Salzgitter,2021-01-20T16:55:02.198133Z,109.93541859461833,35.643,154679193.7875679,15290928.142722344,,84.118.123.46
38832,[AC] Gaming Community,Springe,2021-01-20T17:55:02.240560Z,97.20241880172408,36.87,138727202.90671062,14998730.616680171,,84.118.123.46
26485,GameAddicted,Lauterbach,2021-01-20T18:55:01.673989Z,78.37528755913952,40.117,183223642.29968107,14161739.67655677,,84.118.123.46
9828,TETA s.r.o.,Usti nad Labem,2021-01-20T20:55:02.130955Z,330.8007435390132,42.797,162820446.00132814,13451883.158522738,,84.118.123.46
36948,JStorfingerDE,Leipzig,2021-01-20T21:55:02.124350Z,203.08599218279457,43.382,153379741.8884276,14142651.899794498,,84.118.123.46
36236,nbiserv,Bethenhausen,2021-01-20T22:55:02.048176Z,197.0889656091687,40.907,74828232.65132955,14833755.984101497,,84.118.123.46
