4578,SWW Wunsiedel GmbH,Wunsiedel,2020-11-05T23:55:01.524106Z,233.09611964212692,30.545,173991940.7401157,14947572.622784358,,84.118.123.46
35707,Omikrongaming,Scheden,2020-11-06T00:55:01.617197Z,23.429689866029037,30.297,197740126.20337412,15203248.521300284,,84.118.123.46
35707,Omikrongaming,Scheden,2020-11-06T01:55:01.802308Z,23.429689866029037,29.903,174674540.15022135,14992722.586517056,,84.118.123.46
35707,Omikrongaming,Scheden,2020-11-06T02:55:01.776726Z,23.429689866029037,29.171,158399072.6571341,15174922.755844645,,84.118.123.46
4578,SWW Wunsiedel GmbH,Wunsiedel,2020-11-06T03:55:02.735862Z,233.09611964212692,34.446,124822004.8386383,15133525.52500682,,84.118.123.46
4578,SWW Wunsiedel GmbH,Wunsiedel,2020-11-06T04:55:02.347366Z,233.09611964212692,29.722,161299848.2595315,15011193.139133558,,84.118.123.46
35707,Omikrongaming,Scheden,2020-11-06T05:55:02.139631Z,23.429689866029037,30.426,179748897.06994554,14986125.449443046,,84.118.123.46
36896,AlphaCron,Apfelstädt,2020-11-06T06:55:02.299502Z,111.62275127683957,30.664,160170046.0812168,14916796.719551684,,84.118.123.46
36896,AlphaCron,Apfelstädt,2020-11-06T07:55:01.928360Z,111.62275127683957,33.647,162336599.08003724,15164769.40470208,,84.118.123.46
4578,SWW Wunsiedel GmbH,Wunsiedel,2020-11-06T08:55:02.145223Z,233.09611964212692,32.772,167504184.13089445,14524589.00126394,,84.118.123.46
8198,WebseitenDesigner.com,Magdeburg,2020-11-06T09:55:02.417684Z,173.4144875480459,31.938,138992916.89336616,14023177.784022259,,84.118.123.46
36896,AlphaCron,Apfelstädt,2020-11-06T10:55:02.106536Z,111.62275127683957,32.346,167594380.29571667,15271304.4515274,,84.118.123.46
4578,SWW Wunsiedel GmbH,Wunsiedel,2020-11-06T11:55:02.503037Z,233.09611964212692,31.526,187058384.80172607,13508318.862375049,,84.118.123.46
8198,WebseitenDesigner.com,Magdeburg,2020-11-06T12:55:02.314788Z,173.4144875480459,32.21,174478567.44757852,15199528.012759462,,84.118.123.46
26485,GameAddicted,Lauterbach,2020-11-06T13:55:01.607218Z,78.37528755913952,31.214,186647196.42540523,15180989.195810681,,84.118.123.46
6518,Thueringer Netkom GmbH,Weimar,2020-11-06T14:55:02.096406Z,136.09070986991586,32.457,193787156.53744024,15148800.402909074,,84.118.123.46
37297,Maasaki,Roubaix,2020-11-06T15:55:02.392653Z,444.78971339333214,33.323,80547245.82658489,15111416.15529573,,84.118.123.46
36896,AlphaCron,Apfelstädt,2020-11-06T16:55:02.459545Z,111.62275127683957,35.151,196739012.22427204,15295196.004187873,,84.118.123.46
36896,AlphaCron,Apfelstädt,2020-11-06T17:55:01.714405Z,111.62275127683957,33.13,147451360.18322983,15205379.115593646,,84.118.123.46
4578,SWW Wunsiedel GmbH,Wunsiedel,2020-11-06T18:55:01.817818Z,233.09611964212692,32.763,120621923.53179482,15075346.663003206,,84.118.123.46
37297,Maasaki,Roubaix,2020-11-06T19:55:01.682508Z,444.78971339333214,35.042,56162495.034399204,15253319.554790428,,84.118.123.46
35707,Omikrongaming,Scheden,2020-11-06T20:55:02.012710Z,23.429689866029037,32.297,136188321.7980494,15346212.381081143,,84.118.123.46
3313,suec//dacor GmbH,Coburg,2020-11-06T21:55:02.310561Z,159.9543958830228,29.274,171761608.3845907,14930931.010834515,,84.118.123.46
26485,GameAddicted,Lauterbach,2020-11-06T22:55:01.580257Z,78.37528755913952,29.392,187587099.98819813,15341989.730832065,,84.118.123.46
