36896,AlphaCron,Apfelstädt,2021-01-20T23:55:01.407476Z,111.62275127683957,36.288,163474562.6695153,15280684.298533233,,84.118.123.46
26485,GameAddicted,Lauterbach,2021-01-21T00:55:01.797166Z,78.37528755913952,33.046,180364327.3102815,15154359.229533095,,84.118.123.46
26485,GameAddicted,Lauterbach,2021-01-21T01:55:01.754508Z,78.37528755913952,34.516,186445697.8164459,14991653.336514954,,84.118.123.46
36236,nbiserv,Bethenhausen,2021-01-21T02:55:02.171693Z,197.0889656091687,45.959,111873435.11481157,15101350.14618349,,84.118.123.46
36236,nbiserv,Bethenhausen,2021-01-21T03:55:01.494224Z,197.0889656091687,39.454,90414969.9991561,14920398.567836806,,84.118.123.46
26485,GameAddicted,Lauterbach,2021-01-21T04:55:02.208451Z,78.37528755913952,33.095,171830793.8840169,14975582.418196913,,84.118.123.46
35707,Omikrongaming,Scheden,2021-01-21T05:55:02.283361Z,23.429689866029037,34.23,188804800.2492441,15198072.458204817,,84.118.123.46
37676,AlohaNetwork,Salzgitter,2021-01-21T06:55:01.645450Z,109.93541859461833,34.98,129986359.45134842,15398331.286355779,,84.118.123.46
26485,GameAddicted,Lauterbach,2021-01-21T07:55:01.540720Z,78.37528755913952,35.343,181285616.10057598,15125532.139249712,,84.118.123.46
21528,Gemnet LLC,Frankfurt,2021-01-21T08:55:01.783759Z,146.84697291693132,28.55,169387503.9440118,15159883.894663254,,84.118.123.46
36896,AlphaCron,Apfelstädt,2021-01-21T09:55:01.845816Z,111.62275127683957,40.033,162258708.21478742,15174384.523850035,,84.118.123.46
26485,GameAddicted,Lauterbach,2021-01-21T10:55:02.362804Z,78.37528755913952,39.131,144341705.24152756,12430913.566301227,,84.118.123.46
10708,"PilsFree, z.s",Plzen,2021-01-21T11:55:01.648408Z,329.1261601031578,45.287,131990346.79849543,14940433.610274987,,84.118.123.46
8198,WebseitenDesigner.com,Magdeburg,2021-01-21T12:55:02.247226Z,173.4144875480459,41.925,26662902.32832175,14741396.897946542,,84.118.123.46
37676,AlohaNetwork,Salzgitter,2021-01-21T13:55:01.569709Z,109.93541859461833,41.699,143882270.13752195,15194342.00328778,,84.118.123.46
38832,[AC] Gaming Community,Springe,2021-01-21T19:55:02.169668Z,97.20241880172408,40.304,162856540.04233924,14979139.158198336,,84.118.123.46
26485,GameAddicted,Lauterbach,2021-01-21T20:55:01.518456Z,78.37528755913952,35.596,170534630.7553238,14972750.716111291,,84.118.123.46
26485,GameAddicted,Lauterbach,2021-01-21T21:55:02.024204Z,78.37528755913952,34.565,186448814.87498048,15022775.6258115,,84.118.123.46
36948,JStorfingerDE,Leipzig,2021-01-21T22:55:01.583268Z,203.08599218279457,44.567,152668140.5715486,15250189.44944085,,84.118.123.46
